model_id,layer,conflict_type_idx,metric,n,roc_auc
Qwen/Qwen3.5-9B,7,7,log_offaxis_ratio,95,0.408355795148248
Qwen/Qwen3.5-9B,7,7,offaxis_fraction,95,0.380952380952381
Qwen/Qwen3.5-9B,7,8,position_t,92,0.7084415584415584
Qwen/Qwen3.5-9B,7,8,log_offaxis_ratio,92,0.5318181818181817
Qwen/Qwen3.5-9B,7,8,offaxis_fraction,92,0.5305194805194805
Qwen/Qwen3.5-9B,7,9,position_t,69,0.537037037037037
Qwen/Qwen3.5-9B,7,9,log_offaxis_ratio,69,0.5925925925925926
Qwen/Qwen3.5-9B,7,9,offaxis_fraction,69,0.5687830687830688
Qwen/Qwen3.5-9B,8,1,position_t,92,0.6181914331041777
Qwen/Qwen3.5-9B,8,1,log_offaxis_ratio,92,0.5468006345848757
Qwen/Qwen3.5-9B,8,1,offaxis_fraction,92,0.523532522474881
Qwen/Qwen3.5-9B,8,2,position_t,87,0.5763520678685048
Qwen/Qwen3.5-9B,8,2,log_offaxis_ratio,87,0.37115588547189815
Qwen/Qwen3.5-9B,8,2,offaxis_fraction,87,0.5365853658536586
Qwen/Qwen3.5-9B,8,3,position_t,90,0.4702380952380953
Qwen/Qwen3.5-9B,8,3,log_offaxis_ratio,90,0.6964285714285714
Qwen/Qwen3.5-9B,8,3,offaxis_fraction,90,0.5873015873015873
Qwen/Qwen3.5-9B,8,4,position_t,96,0.5692307692307692
Qwen/Qwen3.5-9B,8,4,log_offaxis_ratio,96,0.5027295285359802
Qwen/Qwen3.5-9B,8,4,offaxis_fraction,96,0.486848635235732
Qwen/Qwen3.5-9B,8,5,position_t,89,0.5196969696969697
Qwen/Qwen3.5-9B,8,5,log_offaxis_ratio,89,0.6378787878787878
Qwen/Qwen3.5-9B,8,5,offaxis_fraction,89,0.63989898989899
Qwen/Qwen3.5-9B,8,6,position_t,94,0.650713299585826
Qwen/Qwen3.5-9B,8,6,log_offaxis_ratio,94,0.6235618959963185
Qwen/Qwen3.5-9B,8,6,offaxis_fraction,94,0.6557754256787851
Qwen/Qwen3.5-9B,8,7,position_t,95,0.5017969451931716
Qwen/Qwen3.5-9B,8,7,log_offaxis_ratio,95,0.4034141958670261
Qwen/Qwen3.5-9B,8,7,offaxis_fraction,95,0.38274932614555257
Qwen/Qwen3.5-9B,8,8,position_t,92,0.7162337662337662
Qwen/Qwen3.5-9B,8,8,log_offaxis_ratio,92,0.5253246753246754
Qwen/Qwen3.5-9B,8,8,offaxis_fraction,92,0.5305194805194806
Qwen/Qwen3.5-9B,8,9,position_t,69,0.5132275132275133
Qwen/Qwen3.5-9B,8,9,log_offaxis_ratio,69,0.5899470899470899
Qwen/Qwen3.5-9B,8,9,offaxis_fraction,69,0.5502645502645502
Qwen/Qwen3.5-9B,9,1,position_t,92,0.5901639344262295
Qwen/Qwen3.5-9B,9,1,log_offaxis_ratio,92,0.5230037017451084
Qwen/Qwen3.5-9B,9,1,offaxis_fraction,92,0.4854574299312533
Qwen/Qwen3.5-9B,9,2,position_t,87,0.5747613997879109
Qwen/Qwen3.5-9B,9,2,log_offaxis_ratio,87,0.36744432661717924
Qwen/Qwen3.5-9B,9,2,offaxis_fraction,87,0.5270413573700955
Qwen/Qwen3.5-9B,9,3,position_t,90,0.4642857142857143
Qwen/Qwen3.5-9B,9,3,log_offaxis_ratio,90,0.6845238095238095
Qwen/Qwen3.5-9B,9,3,offaxis_fraction,90,0.6488095238095238
Qwen/Qwen3.5-9B,9,4,position_t,96,0.5866004962779157
Qwen/Qwen3.5-9B,9,4,log_offaxis_ratio,96,0.5156327543424317
Qwen/Qwen3.5-9B,9,4,offaxis_fraction,96,0.5186104218362282
Qwen/Qwen3.5-9B,9,5,position_t,89,0.5328282828282829
Qwen/Qwen3.5-9B,9,5,log_offaxis_ratio,89,0.6323232323232324
Qwen/Qwen3.5-9B,9,5,offaxis_fraction,89,0.6272727272727272
Qwen/Qwen3.5-9B,9,6,position_t,94,0.664979291302347
Qwen/Qwen3.5-9B,9,6,log_offaxis_ratio,94,0.6023930050621261
Qwen/Qwen3.5-9B,9,6,offaxis_fraction,94,0.674643350207087
Qwen/Qwen3.5-9B,9,7,position_t,95,0.518418688230009
Qwen/Qwen3.5-9B,9,7,log_offaxis_ratio,95,0.4016172506738544
Qwen/Qwen3.5-9B,9,7,offaxis_fraction,95,0.37196765498652296
Qwen/Qwen3.5-9B,9,8,position_t,92,0.6740259740259741
Qwen/Qwen3.5-9B,9,8,log_offaxis_ratio,92,0.522077922077922
Qwen/Qwen3.5-9B,9,8,offaxis_fraction,92,0.4857142857142857
Qwen/Qwen3.5-9B,9,9,position_t,69,0.4576719576719577
Qwen/Qwen3.5-9B,9,9,log_offaxis_ratio,69,0.5502645502645502
Qwen/Qwen3.5-9B,9,9,offaxis_fraction,69,0.49206349206349204
Qwen/Qwen3.5-9B,10,1,position_t,92,0.5901639344262295
Qwen/Qwen3.5-9B,10,1,log_offaxis_ratio,92,0.5166578529878372
Qwen/Qwen3.5-9B,10,1,offaxis_fraction,92,0.49391856160761505
Qwen/Qwen3.5-9B,10,2,position_t,87,0.5758218451749735
Qwen/Qwen3.5-9B,10,2,log_offaxis_ratio,87,0.38229056203605516
Qwen/Qwen3.5-9B,10,2,offaxis_fraction,87,0.5471898197242842
Qwen/Qwen3.5-9B,10,3,position_t,90,0.5158730158730158
Qwen/Qwen3.5-9B,10,3,log_offaxis_ratio,90,0.6825396825396826
Qwen/Qwen3.5-9B,10,3,offaxis_fraction,90,0.6765873015873015
Qwen/Qwen3.5-9B,10,4,position_t,96,0.5627791563275434
Qwen/Qwen3.5-9B,10,4,log_offaxis_ratio,96,0.49627791563275436
Qwen/Qwen3.5-9B,10,4,offaxis_fraction,96,0.501240694789082
Qwen/Qwen3.5-9B,10,5,position_t,89,0.5343434343434343
Qwen/Qwen3.5-9B,10,5,log_offaxis_ratio,89,0.6449494949494949
Qwen/Qwen3.5-9B,10,5,offaxis_fraction,89,0.6449494949494949
Qwen/Qwen3.5-9B,10,6,position_t,94,0.65945697192821
Qwen/Qwen3.5-9B,10,6,log_offaxis_ratio,94,0.6060745513115509
Qwen/Qwen3.5-9B,10,6,offaxis_fraction,94,0.6631385181776346
Qwen/Qwen3.5-9B,10,7,position_t,95,0.5283018867924528
Qwen/Qwen3.5-9B,10,7,log_offaxis_ratio,95,0.4213836477987421
Qwen/Qwen3.5-9B,10,7,offaxis_fraction,95,0.40970350404312667
Qwen/Qwen3.5-9B,10,8,position_t,92,0.662987012987013
Qwen/Qwen3.5-9B,10,8,log_offaxis_ratio,92,0.5337662337662338
Qwen/Qwen3.5-9B,10,8,offaxis_fraction,92,0.45
Qwen/Qwen3.5-9B,10,9,position_t,69,0.44973544973544977
Qwen/Qwen3.5-9B,10,9,log_offaxis_ratio,69,0.5740740740740741
Qwen/Qwen3.5-9B,10,9,offaxis_fraction,69,0.48677248677248675
Qwen/Qwen3.5-9B,11,1,position_t,92,0.6033844526705447
Qwen/Qwen3.5-9B,11,1,log_offaxis_ratio,92,0.5044949762030672
Qwen/Qwen3.5-9B,11,1,offaxis_fraction,92,0.4992067689053411
Qwen/Qwen3.5-9B,11,2,position_t,87,0.6134676564156946
Qwen/Qwen3.5-9B,11,2,log_offaxis_ratio,87,0.4125132555673383
Qwen/Qwen3.5-9B,11,2,offaxis_fraction,87,0.5593849416755037
Qwen/Qwen3.5-9B,11,3,position_t,90,0.4801587301587302
Qwen/Qwen3.5-9B,11,3,log_offaxis_ratio,90,0.5932539682539683
Qwen/Qwen3.5-9B,11,3,offaxis_fraction,90,0.8154761904761905
Qwen/Qwen3.5-9B,11,4,position_t,96,0.5409429280397022
Qwen/Qwen3.5-9B,11,4,log_offaxis_ratio,96,0.5573200992555831
Qwen/Qwen3.5-9B,11,4,offaxis_fraction,96,0.577667493796526
Qwen/Qwen3.5-9B,11,5,position_t,89,0.447979797979798
Qwen/Qwen3.5-9B,11,5,log_offaxis_ratio,89,0.6151515151515152
Qwen/Qwen3.5-9B,11,5,offaxis_fraction,89,0.6484848484848484
Qwen/Qwen3.5-9B,11,6,position_t,94,0.6497929130234699
Qwen/Qwen3.5-9B,11,6,log_offaxis_ratio,94,0.5766221813161527
Qwen/Qwen3.5-9B,11,6,offaxis_fraction,94,0.6530142659917166
Qwen/Qwen3.5-9B,11,7,position_t,95,0.5107816711590296
Qwen/Qwen3.5-9B,11,7,log_offaxis_ratio,95,0.41778975741239893
Qwen/Qwen3.5-9B,11,7,offaxis_fraction,95,0.4276729559748428
Qwen/Qwen3.5-9B,11,8,position_t,92,0.648051948051948
Qwen/Qwen3.5-9B,11,8,log_offaxis_ratio,92,0.6006493506493507
Qwen/Qwen3.5-9B,11,8,offaxis_fraction,92,0.49740259740259746
Qwen/Qwen3.5-9B,11,9,position_t,69,0.38888888888888884
Qwen/Qwen3.5-9B,11,9,log_offaxis_ratio,69,0.5291005291005291
Qwen/Qwen3.5-9B,11,9,offaxis_fraction,69,0.4365079365079365
Qwen/Qwen3.5-9B,12,1,position_t,92,0.5843469063987308
Qwen/Qwen3.5-9B,12,1,log_offaxis_ratio,92,0.5023796932839768
Qwen/Qwen3.5-9B,12,1,offaxis_fraction,92,0.47699629825489165
Qwen/Qwen3.5-9B,12,2,position_t,87,0.6134676564156946
Qwen/Qwen3.5-9B,12,2,log_offaxis_ratio,87,0.43213149522799577
Qwen/Qwen3.5-9B,12,2,offaxis_fraction,87,0.5302226935312832
Qwen/Qwen3.5-9B,12,3,position_t,90,0.44246031746031744
Qwen/Qwen3.5-9B,12,3,log_offaxis_ratio,90,0.5615079365079365
Qwen/Qwen3.5-9B,12,3,offaxis_fraction,90,0.7817460317460319
Qwen/Qwen3.5-9B,12,4,position_t,96,0.5354838709677419
Qwen/Qwen3.5-9B,12,4,log_offaxis_ratio,96,0.545409429280397
Qwen/Qwen3.5-9B,12,4,offaxis_fraction,96,0.5285359801488834
Qwen/Qwen3.5-9B,12,5,position_t,89,0.4414141414141414
Qwen/Qwen3.5-9B,12,5,log_offaxis_ratio,89,0.6277777777777778
Qwen/Qwen3.5-9B,12,5,offaxis_fraction,89,0.6247474747474748
Qwen/Qwen3.5-9B,12,6,position_t,94,0.6668200644270594
Qwen/Qwen3.5-9B,12,6,log_offaxis_ratio,94,0.5798435342843994
Qwen/Qwen3.5-9B,12,6,offaxis_fraction,94,0.6594569719282098
Qwen/Qwen3.5-9B,12,7,position_t,95,0.5040431266846361
Qwen/Qwen3.5-9B,12,7,log_offaxis_ratio,95,0.44025157232704404
Qwen/Qwen3.5-9B,12,7,offaxis_fraction,95,0.4438454627133872
Qwen/Qwen3.5-9B,12,8,position_t,92,0.6194805194805194
Qwen/Qwen3.5-9B,12,8,log_offaxis_ratio,92,0.5941558441558441
Qwen/Qwen3.5-9B,12,8,offaxis_fraction,92,0.4798701298701299
Qwen/Qwen3.5-9B,12,9,position_t,69,0.3492063492063492
Qwen/Qwen3.5-9B,12,9,log_offaxis_ratio,69,0.3994708994708994
Qwen/Qwen3.5-9B,12,9,offaxis_fraction,69,0.3835978835978836
Qwen/Qwen3.5-9B,13,1,position_t,92,0.6092014806980433
Qwen/Qwen3.5-9B,13,1,log_offaxis_ratio,92,0.5335801163405606
Qwen/Qwen3.5-9B,13,1,offaxis_fraction,92,0.4066631411951349
Qwen/Qwen3.5-9B,13,2,position_t,87,0.6023329798515377
Qwen/Qwen3.5-9B,13,2,log_offaxis_ratio,87,0.4300106044538706
Qwen/Qwen3.5-9B,13,2,offaxis_fraction,87,0.4734888653234358
Qwen/Qwen3.5-9B,13,3,position_t,90,0.4325396825396825
Qwen/Qwen3.5-9B,13,3,log_offaxis_ratio,90,0.6051587301587302
Qwen/Qwen3.5-9B,13,3,offaxis_fraction,90,0.6865079365079365
Qwen/Qwen3.5-9B,13,4,position_t,96,0.5548387096774193
Qwen/Qwen3.5-9B,13,4,log_offaxis_ratio,96,0.5468982630272953
Qwen/Qwen3.5-9B,13,4,offaxis_fraction,96,0.5002481389578164
Qwen/Qwen3.5-9B,13,5,position_t,89,0.4338383838383838
Qwen/Qwen3.5-9B,13,5,log_offaxis_ratio,89,0.631818181818182
Qwen/Qwen3.5-9B,13,5,offaxis_fraction,89,0.6035353535353536
Qwen/Qwen3.5-9B,13,6,position_t,94,0.6663598711458812
Qwen/Qwen3.5-9B,13,6,log_offaxis_ratio,94,0.5987114588127013
Qwen/Qwen3.5-9B,13,6,offaxis_fraction,94,0.6741831569259088
Qwen/Qwen3.5-9B,13,7,position_t,95,0.47888589398023357
Qwen/Qwen3.5-9B,13,7,log_offaxis_ratio,95,0.4577717879604672
Qwen/Qwen3.5-9B,13,7,offaxis_fraction,95,0.47394429469901167
Qwen/Qwen3.5-9B,13,8,position_t,92,0.6136363636363636
Qwen/Qwen3.5-9B,13,8,log_offaxis_ratio,92,0.5889610389610389
Qwen/Qwen3.5-9B,13,8,offaxis_fraction,92,0.4441558441558442
Qwen/Qwen3.5-9B,13,9,position_t,69,0.39682539682539686
Qwen/Qwen3.5-9B,13,9,log_offaxis_ratio,69,0.4708994708994709
Qwen/Qwen3.5-9B,13,9,offaxis_fraction,69,0.37566137566137564
Qwen/Qwen3.5-9B,14,1,position_t,92,0.5695399259650977
Qwen/Qwen3.5-9B,14,1,log_offaxis_ratio,92,0.5399259650978319
Qwen/Qwen3.5-9B,14,1,offaxis_fraction,92,0.45161290322580644
Qwen/Qwen3.5-9B,14,2,position_t,87,0.5535524920466596
Qwen/Qwen3.5-9B,14,2,log_offaxis_ratio,87,0.44962884411452814
Qwen/Qwen3.5-9B,14,2,offaxis_fraction,87,0.42152704135737007
Qwen/Qwen3.5-9B,14,3,position_t,90,0.4305555555555555
Qwen/Qwen3.5-9B,14,3,log_offaxis_ratio,90,0.625
Qwen/Qwen3.5-9B,14,3,offaxis_fraction,90,0.7023809523809523
Qwen/Qwen3.5-9B,14,4,position_t,96,0.5741935483870967
Qwen/Qwen3.5-9B,14,4,log_offaxis_ratio,96,0.5464019851116625
Qwen/Qwen3.5-9B,14,4,offaxis_fraction,96,0.5196029776674937
Qwen/Qwen3.5-9B,14,5,position_t,89,0.43131313131313137
Qwen/Qwen3.5-9B,14,5,log_offaxis_ratio,89,0.6439393939393939
Qwen/Qwen3.5-9B,14,5,offaxis_fraction,89,0.5989898989898991
Qwen/Qwen3.5-9B,14,6,position_t,94,0.6714219972388404
Qwen/Qwen3.5-9B,14,6,log_offaxis_ratio,94,0.5954901058444546
Qwen/Qwen3.5-9B,14,6,offaxis_fraction,94,0.6705016106764843
Qwen/Qwen3.5-9B,14,7,position_t,95,0.46271338724168914
Qwen/Qwen3.5-9B,14,7,log_offaxis_ratio,95,0.45103324348607365
Qwen/Qwen3.5-9B,14,7,offaxis_fraction,95,0.4991015274034142
Qwen/Qwen3.5-9B,14,8,position_t,92,0.5954545454545455
Qwen/Qwen3.5-9B,14,8,log_offaxis_ratio,92,0.6019480519480519
Qwen/Qwen3.5-9B,14,8,offaxis_fraction,92,0.46233766233766227
Qwen/Qwen3.5-9B,14,9,position_t,69,0.373015873015873
Qwen/Qwen3.5-9B,14,9,log_offaxis_ratio,69,0.4259259259259258
Qwen/Qwen3.5-9B,14,9,offaxis_fraction,69,0.37037037037037035
Qwen/Qwen3.5-9B,15,1,position_t,92,0.5594923320994183
Qwen/Qwen3.5-9B,15,1,log_offaxis_ratio,92,0.5626652564780539
Qwen/Qwen3.5-9B,15,1,offaxis_fraction,92,0.41935483870967744
Qwen/Qwen3.5-9B,15,2,position_t,87,0.6230116648992576
Qwen/Qwen3.5-9B,15,2,log_offaxis_ratio,87,0.49681866383881224
Qwen/Qwen3.5-9B,15,2,offaxis_fraction,87,0.5074231177094379
Qwen/Qwen3.5-9B,15,3,position_t,90,0.3591269841269841
Qwen/Qwen3.5-9B,15,3,log_offaxis_ratio,90,0.5793650793650793
Qwen/Qwen3.5-9B,15,3,offaxis_fraction,90,0.49404761904761907
Qwen/Qwen3.5-9B,15,4,position_t,96,0.5702233250620348
Qwen/Qwen3.5-9B,15,4,log_offaxis_ratio,96,0.6029776674937966
Qwen/Qwen3.5-9B,15,4,offaxis_fraction,96,0.5751861042183622
Qwen/Qwen3.5-9B,15,5,position_t,89,0.407070707070707
Qwen/Qwen3.5-9B,15,5,log_offaxis_ratio,89,0.5671717171717172
Qwen/Qwen3.5-9B,15,5,offaxis_fraction,89,0.6136363636363638
Qwen/Qwen3.5-9B,15,6,position_t,94,0.6810860561435803
Qwen/Qwen3.5-9B,15,6,log_offaxis_ratio,94,0.5858260469397147
Qwen/Qwen3.5-9B,15,6,offaxis_fraction,94,0.6677404509894156
Qwen/Qwen3.5-9B,15,7,position_t,95,0.47304582210242585
Qwen/Qwen3.5-9B,15,7,log_offaxis_ratio,95,0.4667565139263252
Qwen/Qwen3.5-9B,15,7,offaxis_fraction,95,0.508984725965858
Qwen/Qwen3.5-9B,15,8,position_t,92,0.5636363636363636
Qwen/Qwen3.5-9B,15,8,log_offaxis_ratio,92,0.5915584415584415
Qwen/Qwen3.5-9B,15,8,offaxis_fraction,92,0.5376623376623376
Qwen/Qwen3.5-9B,15,9,position_t,69,0.2936507936507936
Qwen/Qwen3.5-9B,15,9,log_offaxis_ratio,69,0.3306878306878307
Qwen/Qwen3.5-9B,15,9,offaxis_fraction,69,0.283068783068783
Qwen/Qwen3.5-9B,16,1,position_t,92,0.5637228979375992
Qwen/Qwen3.5-9B,16,1,log_offaxis_ratio,92,0.5954521417239556
Qwen/Qwen3.5-9B,16,1,offaxis_fraction,92,0.41935483870967744
Qwen/Qwen3.5-9B,16,2,position_t,87,0.5811240721102864
Qwen/Qwen3.5-9B,16,2,log_offaxis_ratio,87,0.49999999999999994
Qwen/Qwen3.5-9B,16,2,offaxis_fraction,87,0.48038176033934255
Qwen/Qwen3.5-9B,16,3,position_t,90,0.34325396825396826
Qwen/Qwen3.5-9B,16,3,log_offaxis_ratio,90,0.5833333333333334
Qwen/Qwen3.5-9B,16,3,offaxis_fraction,90,0.5575396825396826
Qwen/Qwen3.5-9B,16,4,position_t,96,0.5935483870967743
Qwen/Qwen3.5-9B,16,4,log_offaxis_ratio,96,0.6119106699751861
Qwen/Qwen3.5-9B,16,4,offaxis_fraction,96,0.5970223325062034
Qwen/Qwen3.5-9B,16,5,position_t,89,0.3909090909090909
Qwen/Qwen3.5-9B,16,5,log_offaxis_ratio,89,0.5712121212121212
Qwen/Qwen3.5-9B,16,5,offaxis_fraction,89,0.6186868686868687
Qwen/Qwen3.5-9B,16,6,position_t,94,0.6829268292682926
Qwen/Qwen3.5-9B,16,6,log_offaxis_ratio,94,0.5839852738150023
Qwen/Qwen3.5-9B,16,6,offaxis_fraction,94,0.6603773584905661
Qwen/Qwen3.5-9B,16,7,position_t,95,0.4573225516621744
Qwen/Qwen3.5-9B,16,7,log_offaxis_ratio,95,0.45687331536388137
Qwen/Qwen3.5-9B,16,7,offaxis_fraction,95,0.5116801437556155
Qwen/Qwen3.5-9B,16,8,position_t,92,0.5655844155844155
Qwen/Qwen3.5-9B,16,8,log_offaxis_ratio,92,0.5889610389610389
Qwen/Qwen3.5-9B,16,8,offaxis_fraction,92,0.5253246753246753
Qwen/Qwen3.5-9B,16,9,position_t,69,0.2433862433862434
Qwen/Qwen3.5-9B,16,9,log_offaxis_ratio,69,0.30952380952380953
Qwen/Qwen3.5-9B,16,9,offaxis_fraction,69,0.30952380952380953
Qwen/Qwen3.5-9B,17,1,position_t,92,0.5462718138551031
Qwen/Qwen3.5-9B,17,1,log_offaxis_ratio,92,0.6314119513484929
Qwen/Qwen3.5-9B,17,1,offaxis_fraction,92,0.49920676890534105
Qwen/Qwen3.5-9B,17,2,position_t,87,0.5742311770943797
Qwen/Qwen3.5-9B,17,2,log_offaxis_ratio,87,0.5180275715800636
Qwen/Qwen3.5-9B,17,2,offaxis_fraction,87,0.5042417815482503
Qwen/Qwen3.5-9B,17,3,position_t,90,0.32539682539682535
Qwen/Qwen3.5-9B,17,3,log_offaxis_ratio,90,0.5615079365079365
Qwen/Qwen3.5-9B,17,3,offaxis_fraction,90,0.4742063492063492
Qwen/Qwen3.5-9B,17,4,position_t,96,0.598014888337469
Qwen/Qwen3.5-9B,17,4,log_offaxis_ratio,96,0.5885856079404467
Qwen/Qwen3.5-9B,17,4,offaxis_fraction,96,0.5880893300248139
Qwen/Qwen3.5-9B,17,5,position_t,89,0.3787878787878788
Qwen/Qwen3.5-9B,17,5,log_offaxis_ratio,89,0.5904040404040405
Qwen/Qwen3.5-9B,17,5,offaxis_fraction,89,0.5969696969696969
Qwen/Qwen3.5-9B,17,6,position_t,94,0.699493787390704
Qwen/Qwen3.5-9B,17,6,log_offaxis_ratio,94,0.5614358030372757
Qwen/Qwen3.5-9B,17,6,offaxis_fraction,94,0.6332259549010584
Qwen/Qwen3.5-9B,17,7,position_t,95,0.4577717879604672
Qwen/Qwen3.5-9B,17,7,log_offaxis_ratio,95,0.44833782569631625
Qwen/Qwen3.5-9B,17,7,offaxis_fraction,95,0.4856244384546272
Qwen/Qwen3.5-9B,17,8,position_t,92,0.564935064935065
Qwen/Qwen3.5-9B,17,8,log_offaxis_ratio,92,0.5616883116883117
Qwen/Qwen3.5-9B,17,8,offaxis_fraction,92,0.49675324675324684
Qwen/Qwen3.5-9B,17,9,position_t,69,0.25396825396825395
Qwen/Qwen3.5-9B,17,9,log_offaxis_ratio,69,0.3465608465608465
Qwen/Qwen3.5-9B,17,9,offaxis_fraction,69,0.4497354497354497
Qwen/Qwen3.5-9B,18,1,position_t,92,0.5314648334214701
Qwen/Qwen3.5-9B,18,1,log_offaxis_ratio,92,0.6467477525118985
Qwen/Qwen3.5-9B,18,1,offaxis_fraction,92,0.5415124272871497
Qwen/Qwen3.5-9B,18,2,position_t,87,0.5800636267232238
Qwen/Qwen3.5-9B,18,2,log_offaxis_ratio,87,0.5577942735949099
Qwen/Qwen3.5-9B,18,2,offaxis_fraction,87,0.5095440084835631
Qwen/Qwen3.5-9B,18,3,position_t,90,0.3670634920634921
Qwen/Qwen3.5-9B,18,3,log_offaxis_ratio,90,0.5674603174603174
Qwen/Qwen3.5-9B,18,3,offaxis_fraction,90,0.5238095238095238
Qwen/Qwen3.5-9B,18,4,position_t,96,0.6277915632754343
Qwen/Qwen3.5-9B,18,4,log_offaxis_ratio,96,0.5543424317617867
Qwen/Qwen3.5-9B,18,4,offaxis_fraction,96,0.5459057071960297
Qwen/Qwen3.5-9B,18,5,position_t,89,0.3727272727272727
Qwen/Qwen3.5-9B,18,5,log_offaxis_ratio,89,0.602020202020202
Qwen/Qwen3.5-9B,18,5,offaxis_fraction,89,0.6126262626262626
Qwen/Qwen3.5-9B,18,6,position_t,94,0.6792452830188679
Qwen/Qwen3.5-9B,18,6,log_offaxis_ratio,94,0.5476300046019329
Qwen/Qwen3.5-9B,18,6,offaxis_fraction,94,0.5881270133456051
Qwen/Qwen3.5-9B,18,7,position_t,95,0.45238095238095244
Qwen/Qwen3.5-9B,18,7,log_offaxis_ratio,95,0.40925426774483376
Qwen/Qwen3.5-9B,18,7,offaxis_fraction,95,0.4667565139263252
Qwen/Qwen3.5-9B,18,8,position_t,92,0.5785714285714285
Qwen/Qwen3.5-9B,18,8,log_offaxis_ratio,92,0.5422077922077921
Qwen/Qwen3.5-9B,18,8,offaxis_fraction,92,0.4980519480519481
Qwen/Qwen3.5-9B,18,9,position_t,69,0.2751322751322751
Qwen/Qwen3.5-9B,18,9,log_offaxis_ratio,69,0.3544973544973545
Qwen/Qwen3.5-9B,18,9,offaxis_fraction,69,0.5105820105820106
Qwen/Qwen3.5-9B,19,1,position_t,92,0.5018508725542041
Qwen/Qwen3.5-9B,19,1,log_offaxis_ratio,92,0.6768905341089371
Qwen/Qwen3.5-9B,19,1,offaxis_fraction,92,0.5912215758857747
Qwen/Qwen3.5-9B,19,2,position_t,87,0.6304347826086956
Qwen/Qwen3.5-9B,19,2,log_offaxis_ratio,87,0.5747613997879109
Qwen/Qwen3.5-9B,19,2,offaxis_fraction,87,0.49257688229056207
Qwen/Qwen3.5-9B,19,3,position_t,90,0.3531746031746032
Qwen/Qwen3.5-9B,19,3,log_offaxis_ratio,90,0.5813492063492064
Qwen/Qwen3.5-9B,19,3,offaxis_fraction,90,0.4880952380952381
Qwen/Qwen3.5-9B,19,4,position_t,96,0.6615384615384615
Qwen/Qwen3.5-9B,19,4,log_offaxis_ratio,96,0.5111662531017369
Qwen/Qwen3.5-9B,19,4,offaxis_fraction,96,0.4937965260545906
Qwen/Qwen3.5-9B,19,5,position_t,89,0.3914141414141414
Qwen/Qwen3.5-9B,19,5,log_offaxis_ratio,89,0.5979797979797981
Qwen/Qwen3.5-9B,19,5,offaxis_fraction,89,0.5994949494949496
Qwen/Qwen3.5-9B,19,6,position_t,94,0.7063966866083755
Qwen/Qwen3.5-9B,19,6,log_offaxis_ratio,94,0.5591348366313851
Qwen/Qwen3.5-9B,19,6,offaxis_fraction,94,0.572940635066728
Qwen/Qwen3.5-9B,19,7,position_t,95,0.45148247978436656
Qwen/Qwen3.5-9B,19,7,log_offaxis_ratio,95,0.3908355795148248
Qwen/Qwen3.5-9B,19,7,offaxis_fraction,95,0.45552560646900275
Qwen/Qwen3.5-9B,19,8,position_t,92,0.5577922077922077
Qwen/Qwen3.5-9B,19,8,log_offaxis_ratio,92,0.5142857142857143
Qwen/Qwen3.5-9B,19,8,offaxis_fraction,92,0.48766233766233763
Qwen/Qwen3.5-9B,19,9,position_t,69,0.2698412698412698
Qwen/Qwen3.5-9B,19,9,log_offaxis_ratio,69,0.373015873015873
Qwen/Qwen3.5-9B,19,9,offaxis_fraction,69,0.5079365079365079
Qwen/Qwen3.5-9B,20,1,position_t,92,0.49973558963511366
Qwen/Qwen3.5-9B,20,1,log_offaxis_ratio,92,0.6800634584875728
Qwen/Qwen3.5-9B,20,1,offaxis_fraction,92,0.6054997355896351
Qwen/Qwen3.5-9B,20,2,position_t,87,0.6230116648992576
Qwen/Qwen3.5-9B,20,2,log_offaxis_ratio,87,0.5848356309650052
Qwen/Qwen3.5-9B,20,2,offaxis_fraction,87,0.49416755037115595
Qwen/Qwen3.5-9B,20,3,position_t,90,0.373015873015873
Qwen/Qwen3.5-9B,20,3,log_offaxis_ratio,90,0.5873015873015872
Qwen/Qwen3.5-9B,20,3,offaxis_fraction,90,0.5
Qwen/Qwen3.5-9B,20,4,position_t,96,0.6962779156327543
Qwen/Qwen3.5-9B,20,4,log_offaxis_ratio,96,0.5205955334987593
Qwen/Qwen3.5-9B,20,4,offaxis_fraction,96,0.519106699751861
Qwen/Qwen3.5-9B,20,5,position_t,89,0.3939393939393939
Qwen/Qwen3.5-9B,20,5,log_offaxis_ratio,89,0.596969696969697
Qwen/Qwen3.5-9B,20,5,offaxis_fraction,89,0.5787878787878789
Qwen/Qwen3.5-9B,20,6,position_t,94,0.7096180395766223
Qwen/Qwen3.5-9B,20,6,log_offaxis_ratio,94,0.5609756097560975
Qwen/Qwen3.5-9B,20,6,offaxis_fraction,94,0.5706396686608375
Qwen/Qwen3.5-9B,20,7,position_t,95,0.45327942497753815
Qwen/Qwen3.5-9B,20,7,log_offaxis_ratio,95,0.37825696316262347
Qwen/Qwen3.5-9B,20,7,offaxis_fraction,95,0.4591194968553459
Qwen/Qwen3.5-9B,20,8,position_t,92,0.5603896103896104
Qwen/Qwen3.5-9B,20,8,log_offaxis_ratio,92,0.5194805194805194
Qwen/Qwen3.5-9B,20,8,offaxis_fraction,92,0.4876623376623377
Qwen/Qwen3.5-9B,20,9,position_t,69,0.2671957671957672
Qwen/Qwen3.5-9B,20,9,log_offaxis_ratio,69,0.3915343915343915
Qwen/Qwen3.5-9B,20,9,offaxis_fraction,69,0.5052910052910053
